Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,model_hyper_params_batch_ratio,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
0,0,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,1,25,7.0,25200,0,4,3,3,1e-09,15,0.25,1.0,1.0,1.0,0.9981821068508374,0.9486385647376359,0.8000079383980314,0.48492729415344166,0.48492729415344166,0.48492729415344166,0.4850269258979458,0.4864115235955643,0.5858560867231011,-0.00013460978419244533,-0.00013460978419244533,-0.00013460978419244533,-0.00013159325476253894,-1.920875115220917e-05,0.03527463635945213,0.0001350569779317304,0.00014924455474444993,0.0001684362664369341,0.0002199626438475434,0.0003376822134167529,0.03557335657538616,1.0,1.0,1.0,0.9987954445904511,0.9633705650459922,0.003832676303109943,0.5447328077091547,0.5447328077091547,0.5447328077091547,0.5451704856923583,0.5481102585961921,0.5285714285714286,0.00027806009417011344,0.00027806009417011344,0.00027806009417011344,0.0002829528714783995,0.00024568464032080975,-0.0004670633462230781,0.0002850833322120118,0.00028618775372358645,0.00028770433427707256,0.0002914248222440693,0.0002923520010932966,-0.0009549435009666044,30/12/23 13:10:45,0.11490460491559706,0.13445931212771772,0.3297910061443724,-4.83664337435369,0.16923114579568127,0.36542847441883375,0.6863123404908757,0.005674423154974563,0.0734412057962472,,
1,1,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,2,17,13.0,900,0,4,4,2,1e-10,15,0.5,1.0,0.18332380927420494,0.09316082441862969,0.05899122453219987,0.040821133799963466,0.01890218884984337,0.7481540202812171,0.9653263060944676,0.9931554912382257,0.9997715591090806,1.0,1.0,0.009403120080036357,0.04024880400653129,0.06474102770702615,0.0870128608977174,0.1068515715513545,0.14945450511563227,0.06706940941029864,0.10381264047927416,0.11942920475039524,0.13448705615752274,0.14634977811832886,0.17576814739843769,1.0,0.9756344663390912,0.5853300238083177,0.040170204143660404,0.01620991844384783,0.0,0.5134998227040171,0.520508826583593,0.6977066205106015,0.9911727616645649,1.0,0.0,0.001848994156605302,0.0020162434584863097,0.004779652592123839,0.035286678040983836,0.05077921247817903,0.0,0.004695408752978791,0.007090623188628714,0.020823825834369043,0.047007668115742855,0.058026204585638466,0.0,30/12/23 13:20:06,-0.002873739665666353,0.0006900382085404969,0.009809383013089337,-0.0044728622636420745,0.0006890734230254227,0.009798860109386102,-4.152249641669327,0.0005208550888775139,0.021491334599827338,,
2,2,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,2,13,0.3,25200,0,1,5,1,1e-11,15,1.0,1.0,0.17545967544561933,0.09042403755827566,0.05802513545944206,0.040503645087775556,0.019017949471077513,0.7425639576145477,0.9666613241581794,0.9939091234119068,0.9998873873873875,1.0,1.0,0.009490520777426707,0.04176152537176825,0.06606229849078307,0.0877841604293268,0.10722793933999517,0.14915430483803643,0.06780091544875409,0.10493634204669758,0.1199047149355795,0.1345695552297108,0.14620508528251278,0.17556384558291716,1.0,0.9833341775999189,0.7611569829289296,0.03991692416797528,0.01727369434172534,0.0,0.5116255508839471,0.5156089017102823,0.6199254625316118,0.9923857868020305,1.0,0.0,0.0017691977482761567,0.0018788753074966678,0.0034716901556587467,0.03534497888784544,0.049635298240678145,0.0,0.0043505273580136785,0.006306153321717226,0.016802353111938707,0.04612756254940503,0.05620466513507362,0.0,30/12/23 13:29:48,-0.005249040935011662,0.0006912718218095408,0.00990582537408696,-0.004930266551685403,0.0006913010750294497,0.00993812023523315,-4.72046671557609,0.0005782977159074297,0.022818042366717275,,
3,3,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,2,17,2.0,180,0,4,1,0,1e-09,15,0.25,1.0,0.1529727870179443,0.08471666343522147,0.0570466454736589,0.04040570797123605,0.018817552324052866,0.7270207107454137,0.9734479970711707,0.9966758776814608,0.9997556505803299,1.0,1.0,0.009231334456470609,0.04546975515810345,0.06859058216606964,0.08857817545962705,0.1073997541462045,0.14984591183733564,0.07095476792440228,0.10763356736325251,0.12106950479654459,0.13497696417954166,0.14651154059118524,0.17551853827442415,1.0,0.7315232257737704,0.07112101717238235,0.02699964540803404,0.01053644698850109,0.0,0.523631021731422,0.6399141333702653,0.9843304843304843,1.0,1.0,0.0,0.0021635815719077585,0.004029124131723965,0.02879025133962186,0.04487368023236481,0.06023206159778637,0.0,0.00764090349550177,0.021055288687418648,0.04589733895024861,0.05925835029784543,0.07280189101378536,0.0,30/12/23 13:37:45,-0.009684571859091263,0.0006944678246486577,0.010091952234979589,-0.011338837741401209,0.0006942341411558717,0.010117290992582661,-1.3031040961001157,0.0002328271283609091,0.012912988094291538,,
4,4,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,1,25,7.0,900,1,1,4,0,1e-09,25,0.5,1.0,0.04930271624987405,0.006097037485266188,0.0006806239884338437,0.0003104085352723786,1.6901864041085726e-05,0.5206988924349646,0.6479905912045971,0.5243553640992913,0.3545238095238095,0.49375,0.4,0.0003564719192882008,0.006383286029470439,0.00795044482563994,0.0012721136105682622,0.031875087585574544,0.035576039210969766,0.0017099155896443323,0.010987698653963119,0.01863579021634476,0.026184760612068026,0.03327276247420503,0.035576039210969766,1.0,0.014980396746445081,0.0014044121949792264,0.0002340686991632044,0.0,0.0,0.5107964187489028,0.75,0.6666666666666666,0.75,0.0,0.0,-9.615868533029323e-05,0.004688426652445231,0.001470180725100458,0.005151122285091014,0.0,0.0,-1.341621669875546e-05,0.005373668894531529,0.0037867590567257814,0.009071114648618067,0.0,0.0,30/12/23 13:55:02,0.9942797386832188,0.000763266663750558,0.011349951963661287,0.96345662486906,0.0007625745042951664,0.011173401517898657,0.9923687192906466,0.00013813898920554373,0.006883205644264763,,
5,5,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,2,13,3.0,180,1,2,5,0,1e-06,40,1.0,1.0,0.1855049573042052,0.10528805512279993,0.06939549961871974,0.04886142095883179,0.02258282620038775,0.7621691351352659,0.9641845123459143,0.9938313449996657,0.9995276287784323,0.9998359310910583,1.0,0.01042013653485611,0.04544186929485733,0.0676118148198123,0.08843287961363427,0.10742023457384253,0.1493499172006539,0.0742903977641747,0.10690494629126993,0.1205837335470675,0.1348017509095721,0.14631592247623681,0.175249722286869,1.0,0.9809575625680087,0.7633901583847177,0.049449885140853585,0.021158263813323662,0.0,0.5123926973763753,0.5168546250077032,0.6219512195121951,0.9975550122249389,1.0,0.0,0.0020637051630110234,0.0021858347172058375,0.0037624496194006256,0.03464549091081691,0.04899684836993294,0.0,0.0049712077069481355,0.007123788022696339,0.017743189078741523,0.04565882309017151,0.0553268329357703,0.0,30/12/23 14:41:43,-0.0043772387476174405,0.0008227084824993786,0.010825362014864524,-0.0035983705073395766,0.0008215593382455061,0.01081588491102907,-4.1299493303852675,0.000599278290910601,0.02312232585317104,,
6,6,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,2,9,0.3,7200,0,1,1,1,1e-06,25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,1,9,1.0,25200,1,4,3,1,1e-08,40,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,2,13,0.3,25200,0,4,0,2,1e-10,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,multi_topic_steps_15_removal_1e+00parallel_run_4_0.csv,15,2,9,7.0,7200,0,4,3,1,1e-07,40,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
