Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
10,10,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,5.0,180,1,4,4,2,1e-11,10,1.0,0.16896967163692392,0.0883327275846388,0.05637490911531347,0.03943894642082673,0.018410929459868337,0.7542564844579173,0.9697741306401652,0.994124475856234,0.9995433789954339,1.0,1.0,0.009293737227233045,0.04159033436878669,0.06551301322302118,0.08750515579402512,0.10684728609598979,0.14887085164043062,0.0680102309054347,0.10470884624250225,0.11967207423825385,0.13445066187670335,0.1461074984661932,0.17513340532352387,1.0,0.08876784925658766,0.042151234113548264,0.020903871632562934,0.008096569998527897,0.0,0.7556798665292703,0.9917081260364843,1.0,1.0,1.0,0.0,0.00452501187167833,0.02632617963523257,0.039470609203461196,0.052195819076406934,0.06935673957846013,0.0,0.021931933137196043,0.046365443382375464,0.055831259968816827,0.06906756359021268,0.0809420511480818,0.0,03/01/24 11:04:46,-0.003094479807111794,0.0006679647786305175,0.009565959374884973,-0.0026750428549592088,0.0006676804272631056,0.009563362070888598,-0.0003195289535302681,9.824204738095014e-05,0.004546726182174989,,972d7c707e2a31abfb877d8e1d931b15c3c9321dd824e24a778f3a2960a497ec
11,11,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,7.0,900,1,4,3,3,1e-10,8,1.0,0.17352397652731985,0.08888447341009889,0.056081836236457905,0.039077297553587576,0.018025885539758046,0.7576837632919632,0.9664713547541778,0.9940348673880907,0.9995425957690109,1.0,1.0,0.009171125991290299,0.04065088675704693,0.0647970320924233,0.0871245395309702,0.10664479909129165,0.14914787525011608,0.06710375128968804,0.10396634362101798,0.11933192682977863,0.134424295809017,0.1461465745556511,0.17491936093152816,1.0,0.08960938257245324,0.041678782591838714,0.02079092759523117,0.008044974314238635,0.0,0.7522050983813124,0.9929691725256896,1.0,1.0,1.0,0.0,0.004379168748711007,0.02603974933660698,0.03943711412557557,0.05215141868926568,0.06913426388942008,0.0,0.02181755306512417,0.04618055671297261,0.05576560347676707,0.06902645638926487,0.08104805083765526,0.0,03/01/24 12:06:30,-0.0012583051734968542,0.0006583572420821782,0.009424448698511358,-0.0016563462411844031,0.0006585272606961749,0.009426594800030563,-0.0008352066222689913,9.72272869389362e-05,0.0045165284979150795,,06069a7a88994af86bd8ec7d1817042c95260a3ecd32f9c1d73bca1da840eeea
12,12,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,1.0,7200,0,2,4,3,1e-09,10,1.0,0.17450116090551226,0.08971525158791209,0.05680881525086293,0.03947643971593236,0.018216466574554706,0.7560779795337402,0.9670538072686238,0.9946858037413498,0.9994300002012355,1.0,1.0,0.009303951268704227,0.04108832417974202,0.0649766680522072,0.08718902644931312,0.10684867754558333,0.14939937932749153,0.06767509251047396,0.10419926406420113,0.1195241254216755,0.13450833418152888,0.14628418281868866,0.17525363321347864,1.0,0.08803179743853967,0.04210216399234506,0.02105108199617253,0.008194710240934296,0.0,0.7525393787722656,0.9916387959866221,1.0,1.0,1.0,0.0,0.004436362413023853,0.026452091403504834,0.039469560810192,0.05215486391949622,0.06903326822699068,0.0,0.02205952609776196,0.04643480859127143,0.05580718889442401,0.06901860676909978,0.0810254325344168,0.0,03/01/24 13:28:22,-0.0026928042307121204,0.0006677469775761037,0.00954801456661192,-0.0020137030166890836,0.0006672026803218111,0.00953371574289662,-0.0011497804546340973,9.832358693401163e-05,0.0045525966209269885,,154964d335a2864a2840d7ef9974d9f983cc597507e49235585cc11d777c289c
13,13,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,0.3,180,1,4,1,0,1e-08,10,1.0,0.15792415004460975,0.085151182685439,0.05585251863590988,0.03929688838630348,0.018231597195679163,0.7381761527730244,0.9718030738675003,0.9959401260212705,0.999644760213144,1.0,1.0,0.009291336903542266,0.04370403148169672,0.06698178611077346,0.08794698734930947,0.10701284418329005,0.14913955991867262,0.06954909542325792,0.10626651611229135,0.12047146513971388,0.13476336048418905,0.14629171347164943,0.17458851337191814,1.0,0.08332106580303253,0.04151332253790667,0.020413170420530938,0.008096569998527897,0.0,0.729525491927965,0.9929328621908127,1.0,1.0,1.0,0.0,0.004289775079612415,0.027140312855066583,0.0396865282320459,0.052507307428353814,0.06910243973586555,0.0,0.022554382135948556,0.046800244502000404,0.05569432818310878,0.06891572449668756,0.08117705528406777,0.0,03/01/24 14:21:00,-0.007070617373971144,0.000670676003652047,0.009744299260490277,-0.00815931994095429,0.0006705147576774129,0.009742118825596575,-0.016447512811489595,9.982598742057966e-05,0.00471689432410732,,5d41b01f72467d51a0fd88f01bda72bee72aca1d136ec41b04b37c16722149f4
14,14,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,1,1,1.0,180,0,4,1,2,1e-07,40,1.0,0.04173761124769452,0.005498675716757426,0.0010453983135678927,0.0003747274316827106,1.8945139384760995e-05,0.5429007474185077,0.7180687461988088,0.6487044179050606,0.44543632837750485,0.5636363636363637,0.4,0.001222492950742665,0.00973159889769068,0.01533939224307503,0.013572746038580436,0.040555682034842694,0.035576039210969766,0.0031911914406167114,0.014871982442231448,0.02056620065509819,0.02701121053666312,0.03908160699014599,0.03557603921096977,1.0,1.0,1.0,0.9996083550913838,0.991579634464752,0.2655352480417755,0.5460182767624021,0.5460182767624021,0.5460182767624021,0.5461016063732532,0.5488117964584294,0.5956243854473943,0.0003339220012635718,0.0003339220012635718,0.0003339220012635718,0.00033730070397489716,0.0003913590984307572,-0.0002166970913460675,0.00027591037177103115,0.000267576056859013,0.00025644526207931057,0.00023029893471102422,0.00016288441429184055,-0.000699055958732808,03/01/24 16:15:00,0.9935639613081418,0.0008585477682902536,0.012426781885517598,0.9595965297599524,0.0008408385948811197,0.011548966704179162,0.6182693415893442,0.006917985985322953,0.07946381492634921,,38749a17b7a950b2bda9c573a21cc54a286839b249f0121839517e09532877d6
15,15,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,3.0,25200,1,1,2,1,1e-11,40,1.0,0.18611368437454662,0.1052326318468085,0.06971444415161314,0.0489016077024957,0.022488237264815,0.7612168462273546,0.9649900172181685,0.9936936602427563,0.9995281789409294,1.0,1.0,0.010309293383396445,0.04527320466292379,0.06762913508199025,0.08814881502497265,0.10737242894237262,0.14953951987166766,0.07391224047972914,0.10682330072550195,0.12046355973263531,0.13478968211094688,0.14637194778310939,0.17515408221372283,1.0,0.09865796155241205,0.05132390279289082,0.025752629669931085,0.010458227542014267,0.0,0.7516019828315802,0.9895833333333334,1.0,1.0,1.0,0.0,0.00480112800093272,0.027605036790660377,0.039281672629300025,0.05163127454077277,0.06767452295473293,0.0,0.023664235973299447,0.04627775922671988,0.05466174858301586,0.06680015967220443,0.07631104987109986,0.0,03/01/24 16:33:24,-0.00386099761386145,0.000822307134287208,0.01082869927480261,-0.004376600450334811,0.0008219532003508002,0.010832363835517705,-0.006606006359748173,0.00011759124472021079,0.005048724854135978,,50431071701439514c7642801de9bc7022e49622feb94e4315d4debfc843fb28
16,16,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,7.0,7200,0,4,3,3,1e-10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,5.0,25200,0,4,2,3,1e-09,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,2,1,7.0,25200,1,4,2,0,1e-08,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,no_sentiment_steps_15_removal_1e+00parallel_run_7_2.csv,15,1,1,7.0,180,1,1,2,2,1e-07,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
