Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,model_hyper_params_batch_ratio,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
0,0,multi_topic_steps_5_removal_1e+00parallel_run_2,5,2,13,0.3,25200,0,1,5,1,1e-05,15,0.01,1.0,0.05195472019107307,0.027092835060015964,0.01888423683286459,0.013469039012973133,0.006192791684638409,0.7374956207711065,0.9803709859371098,0.9973534716133565,1.0,1.0,1.0,0.004002031305861508,0.045008465360010054,0.06989013534460786,0.08872379042486984,0.10713773238911999,0.15056535024944045,0.05464204611042045,0.108589135063286,0.12164465576887776,0.13543716063444663,0.14709641285391628,0.17695861990723988,1.0,0.9955293639504166,0.9013919934972566,0.013005486689697216,0.0055882950619792725,0.0,0.49613899613899615,0.4969891814656052,0.5398185199797103,0.9921875,1.0,0.0,0.0005753618636572326,0.0005938871998197817,0.0010161178704706326,0.03388658705831425,0.04965296500410937,0.0,0.0014515406380611305,0.0021351543816504137,0.007122626815464815,0.04556443945940524,0.05653397222187886,0.0,27/12/23 04:23:13,-0.003628773057780066,0.00022880519925444145,0.0043200133216979904,-0.004602541387123749,0.00022894434468628792,0.004335803389347377,-14.959936300558388,0.0005310075297022061,0.022619122563600495,,ef7a5ee575540f88d0620c447d9333720ac355204aec0a64fd93da961852629d
1,1,multi_topic_steps_5_removal_1e+00parallel_run_2,5,1,9,1.0,25200,1,4,3,1,1e-08,40,0.01,1.0,0.11993124467679388,0.0380415352284066,0.016280277872240023,0.009236219149822578,2.864141383358545e-05,0.5195041637817464,0.5255982926548063,0.5455863298172645,0.6031439572528681,0.45187453002470723,0.4,0.0003474403897974236,0.0005966543922728746,0.0014994997382850397,0.005116088273892419,0.0028413410334673823,0.03746771144852321,0.0006220699777361387,0.0010072720305463476,0.002493593818148707,0.005974589557353457,0.004226608407972813,0.03763858737459859,1.0,0.9796066525871172,0.853220696937698,0.5720036958817318,0.4022571277719113,0.007259767687434002,0.47287486800422385,0.4715354038940915,0.4715346534653465,0.4656743971385716,0.4630024610336341,0.4090909090909091,-6.981238036948187e-05,-7.369335496265813e-05,-2.429448512462841e-06,-7.668142034834129e-05,3.589256795948047e-05,-0.000753014895002863,-8.841717140727599e-06,8.172379754159641e-06,2.6238458270600784e-05,5.935730209555109e-05,0.00012487060037220788,-0.00046405440964449225,27/12/23 09:38:29,0.9976658908853375,0.0003118954575077815,0.006678014339301615,0.9759807290045763,0.0003596559712272814,0.007885847254768668,0.8411287083018281,0.0028802151892033216,0.046933019536974215,,dc53b01079a841ef68ce974d4e4ceeea57afa9dc562b3ea45254a7ee33f4dc11
2,2,multi_topic_steps_5_removal_1e+00parallel_run_2,5,2,9,1.0,7200,0,2,4,3,1e-10,10,0.05,1.0,0.05184402364391372,0.026457951899626353,0.018211946753302618,0.012997689530303674,0.005990072576565933,0.7468997148329652,0.9807622923785354,0.9981809596454905,1.0,1.0,1.0,0.003930054568484323,0.04442352574248789,0.06957226813073346,0.08886598720535596,0.10740745534721219,0.15053657151169184,0.05379870530991502,0.10785341097642853,0.12129259711391623,0.13513265651742068,0.14657088449825315,0.17439423093677756,1.0,0.3236567604802204,0.01766384569966542,0.00816768352686479,0.002853768943121433,0.0,0.5033950009840582,0.7000608087564609,0.9944289693593314,1.0,1.0,0.0,0.0007172454443120032,0.003249217875047263,0.03205927904738092,0.04595280909003465,0.06696459113098598,0.0,0.0032835792516541715,0.021462331568702003,0.04887394428225147,0.06329489771988688,0.07844453518186847,0.0,27/12/23 11:29:17,-0.002247164405103952,0.00022129061375758319,0.004195984931158418,-0.005604607361101665,0.00022132900499556018,0.004190466193782745,-2.61257899452158,0.00011689251295067463,0.009488398152993384,,1d7e932df6738afc0ce624f961bc1dd5b3668ef941bdd19f282da249dabd2376
3,3,multi_topic_steps_5_removal_1e+00parallel_run_2,5,2,13,5.0,25200,0,4,8,3,1e-09,10,0.025,1.0,0.05120817540880353,0.026495330162171753,0.018166993744397484,0.013057480017254038,0.005982448581080861,0.7497968312938011,0.9818904117225834,0.9984335311122919,1.0,1.0,1.0,0.003994657108891891,0.04468785108856898,0.06952721934100838,0.0889634252135908,0.1071510973581693,0.15059118381036712,0.053331207678321634,0.1081325747988805,0.12140461961204332,0.13528403086432794,0.1468816495046789,0.17649223384374624,1.0,0.9838122416847077,0.0641605983074198,0.009742176736862822,0.004182247589057272,0.0,0.4980810864003149,0.5041760440110028,0.9562883435582822,1.0,1.0,0.0,0.000613413528418673,0.0007202222506650305,0.012836369114133326,0.04017798271932244,0.05480242088018984,0.0,0.0019114893691236424,0.0037876920676567375,0.03511652383177058,0.052761193755816706,0.06717747724796432,0.0,27/12/23 14:19:30,-0.0020583524779828723,0.00022120427153968643,0.0041918343665035395,-0.0026250818637949093,0.00022118441071116785,0.004193164684626455,-8.252471279741481,0.0002993829672743688,0.01669338923938307,,27aa8c1cdc0859eb5d7b7a87f4044aebe49df269744ace79eb86473140083298
4,4,multi_topic_steps_5_removal_1e+00parallel_run_2,5,1,13,13.0,7200,1,2,3,1,0.0001,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,multi_topic_steps_5_removal_1e+00parallel_run_2,5,1,25,3.0,900,1,1,2,0,1e-09,30,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,multi_topic_steps_5_removal_1e+00parallel_run_2,5,1,9,5.0,25200,1,2,0,2,1e-11,40,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
