Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
0,0,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,1,25,7.0,25200,0,4,3,3,1e-11,15,1.0,1.0,1.0,0.9999920616019686,0.9999523696118123,0.7725699688094151,0.48492729415344166,0.48492729415344166,0.48492729415344166,0.48492328792978545,0.4849270729069982,0.46784859127909567,-0.00013460978419244533,-0.00013460978419244533,-0.00013460978419244533,-0.00013461564336998433,-0.00013467704711861352,0.004591209428372132,0.00010910772211790102,0.00012466319549591103,0.00014353342394629907,0.0001817531855979071,0.0002444254100938786,0.027656934935337184,1.0,1.0,1.0,1.0,1.0,1.0,0.5447328077091547,0.5447328077091547,0.5447328077091547,0.5447328077091547,0.5447328077091547,0.5447328077091547,0.00027806009417011344,0.00027806009417011344,0.00027806009417011344,0.00027806009417011344,0.00027806009417011344,0.00027806009417011344,0.00026581824295248807,0.0002650922174942278,0.00026427464619686023,0.0002628348087426531,0.0002610591220582532,0.00025024626657594516,03/01/24 01:06:00,0.4613391223537531,0.08269562496443755,0.23795142108077863,-4.103599543428458,0.10930645358863374,0.2693328181860166,-0.7967388345080828,0.032501936677805834,0.17834337014959747,,8974c864b4029b885cac42534cf164f28462b04b4dbcf7e02eeffe4fa2fa7c36
1,1,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,2,17,13.0,900,0,4,4,2,1e-10,15,1.0,0.21595099258180847,0.09899905846428222,0.05988156815259107,0.04117832950838955,0.019010271544287007,0.7233960878188214,0.9266473757827786,0.9791880935423659,0.9992367940545523,1.0,1.0,0.009200300244265588,0.03623530381547199,0.061462494470089044,0.08577624033726795,0.10608867280346335,0.1486289156397949,0.06368954278326487,0.10012874051873585,0.11780643537609861,0.13358418839104638,0.14561101508641325,0.1749978576410571,1.0,0.18661668608479814,0.04746466744339192,0.02208601387974267,0.00861151917329416,0.0003545919659591713,0.6515374094524087,0.8235613463626493,0.9871931696905016,1.0,1.0,1.0,0.0036228674303355594,0.01373490630014794,0.03626121095888687,0.05113240673222994,0.0680473482360293,0.08823483881899681,0.015029840171293144,0.038262331117908596,0.055085678166963664,0.069045046831517,0.08090802394335359,0.08673557506497528,03/01/24 01:12:43,-0.027161921790356036,0.0007088925644050389,0.010643891710153938,-0.04501121984382435,0.0007002279834726924,0.0105214221123825,-0.27870451878736757,0.00012926775721319337,0.0067617867199344164,,ebc687ad8cb7cd84b066b9e2f4fc85342931866fd084332afd64d0eb767d69d4
2,2,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,2,13,0.3,25200,0,1,5,1,1e-09,15,1.0,0.3082886106950822,0.20754611882781188,0.16069699426078068,0.13776963105067191,0.10366248194213404,0.6889957855384186,0.8638588385429564,0.8912327249651456,0.9004036106886957,0.9024417916671261,0.9029879101899827,0.007953661199904549,0.03130520030732421,0.0495455585441978,0.06848650353966529,0.084045175571459,0.11788708666079417,0.050532916031157574,0.0795210250748007,0.09206286701046748,0.1043171469044855,0.11339066868843979,0.13845193202793657,1.0,0.6614659844992655,0.5810242642216706,0.5202370700572413,0.48032014588926597,0.37566485993617343,0.5762626006787903,0.5493950068923266,0.5351351351351351,0.5272638753651412,0.5226745412360262,0.5306094929881338,0.001992765540120192,0.002158783187134433,0.00195071682931934,0.0016498187883263237,0.0010876123314343916,0.0013644105256767293,0.0017878620811716255,0.0017411226989153426,0.0017024505059289503,0.0016846185897426964,0.0017561580506366215,0.0026153277790086954,03/01/24 01:19:50,-17.997482173932994,0.012098765070400318,0.03300277783472722,-25.87510086935032,0.024056553246647662,0.05220370225000145,-82.96302932760233,0.008488053596852556,0.06683412588412996,,30ffae1085b407aa326b7b3d86f73bade689370d621333ef6f4aa9c2c2fa71fa
3,3,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,2,17,2.0,180,0,4,1,0,1e-08,15,1.0,0.15372579135275616,0.08477113524604245,0.057318189142167485,0.040630186005653074,0.0187712368026245,0.7252155836904878,0.973497980392036,0.9963328949013984,0.9998778998778999,1.0,1.0,0.009213202636183795,0.04535061715960603,0.06861528582809581,0.08838096624398648,0.10706798000199813,0.14984415067864815,0.07062366258866962,0.10770378877551394,0.12121328445319021,0.13510832445897136,0.1465647016296551,0.17512478526985178,1.0,0.0815561521706094,0.042956283876196745,0.020768958006180033,0.00851020718302011,5.065599513702447e-05,0.7284838660655488,0.9906832298136646,1.0,1.0,1.0,1.0,0.004473368091439354,0.027981746751986152,0.03959933763560251,0.05217768843901736,0.06825032381300027,0.09364781213163687,0.023230204033944605,0.04705059876304403,0.05552105824306385,0.06844805109952508,0.08002428845926988,0.09364781213163687,03/01/24 01:27:06,-0.008423010112731211,0.0006936278876475898,0.010055639240945618,-0.009833594205266883,0.0006934322813196266,0.010085595221037438,-0.017090624335148963,0.00010282048898603623,0.004813147388720039,,38d4c2035f7ecda0a8ae65e435cd1c480d47271ce243f2450e3979cad90cfe99
4,4,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,1,25,7.0,900,1,1,4,0,1e-07,25,1.0,0.03217980286430594,0.009177425448356914,0.0017457554583781478,0.0001599125310328492,1.6901864041085726e-05,0.5194291942824917,0.6872112375373839,0.5675106487947579,0.37532150776053214,0.43888888888888894,0.4,0.0004181185320554139,0.008126202711661003,0.011605983785394115,0.010314650338837331,0.024162118930224647,0.035576039210969766,0.0021249985891583644,0.013594187330444993,0.021906028905339627,0.02609873344694046,0.026609164286227817,0.035576039210969766,1.0,0.006202820527824917,0.0007022060974896132,5.85171747908011e-05,0.0,0.0,0.48001638480894143,0.7830188679245284,0.75,1.0,0.0,0.0,4.2198142821338115e-05,0.008271520804331883,0.004015405848994791,0.0063980805758274695,0.0,0.0,0.0005105447486576661,0.004971387540850169,0.005295679540393136,0.0063980805758274695,0.0,0.0,03/01/24 01:34:30,0.9943290563119558,0.0007569463120946668,0.011030269974631284,0.9638555347235919,0.0007529263284221528,0.01081884464049149,0.9933033526522679,0.00012122055666853895,0.0057792313641287394,,8778f5a783c425b6720556d0ca35208632b804929c0be303a7b59c0e578b21ab
5,5,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,2,13,3.0,180,1,2,5,0,1e-11,40,1.0,0.18938478111498896,0.10618101995460605,0.0700119112742973,0.04886142418258904,0.0226187776509996,0.7645769679027336,0.9661873333214336,0.9937100562294106,0.9997730219762723,1.0,1.0,0.010372063769683157,0.044934251730765366,0.0673392716156733,0.08803640901016788,0.10740414880498753,0.14936932466737515,0.07375819319599985,0.10634772600750253,0.12022878516893125,0.13461510683482952,0.14615441294970116,0.1752534139736736,1.0,0.10143876193930601,0.05150525933986217,0.02587353403457865,0.01051867972433805,0.0,0.7545641397654456,0.9892729439809297,1.0,1.0,1.0,0.0,0.004807776398193117,0.0272740961671769,0.03926685758537161,0.051646634137058355,0.06771331751497685,0.0,0.023604781365284752,0.04616724724194762,0.054668635973595635,0.06676124384147548,0.07637821371001849,0.0,03/01/24 03:48:31,-0.00307995094528839,0.0008215967986781536,0.01079327277567868,-0.0030446921339530864,0.0008207281944975801,0.010778999069299366,-0.003227459841844249,0.0001171965644899366,0.005004532348464593,,0dbe32bcaec151fdae850d3762b0bfa649b89e6aa72ba6410297b8822de3adc4
6,6,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,2,9,0.3,7200,0,1,1,1,1e-10,25,1.0,0.15279019099810212,0.0873195567313921,0.06073649561397976,0.04342253230778068,0.02010906337455675,0.7472895292139029,0.9756786601096289,0.9972823275069571,1.0,1.0,1.0,0.009769591219222265,0.047885114394245525,0.07065153590262496,0.08915025976997475,0.1075267268485697,0.1499558443305506,0.07435974048837526,0.10919026703942777,0.1217588231771991,0.1352392406866384,0.14669291383826236,0.1751408602418211,1.0,0.30686311684090783,0.0912734954769514,0.028871675423866528,0.009208601917555929,0.0009750284383294513,0.616651318996804,0.7165048543689321,0.8706231454005935,0.99812382739212,1.0,1.0,0.0033370643318146502,0.008834819554181497,0.02097883124849252,0.042757126152430575,0.06314851435677535,0.08636342739158148,0.011701090704996503,0.024908910239351007,0.04201073554736457,0.06174808883625381,0.07752596975320317,0.08578648793476282,03/01/24 05:30:07,-0.0077458466488767195,0.0007416463483380647,0.010424886021384278,-0.00809685630673096,0.0007411369516286981,0.010422173575533352,-0.7422865622523842,0.00018719469332379482,0.009060094356873808,,de9da36a339c544598e7e75df73076c0e3ab8bd0a6cddd76dd3ad73268fbf31b
7,7,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,1,9,1.0,25200,1,4,3,1,1e-09,40,1.0,0.04945062439803035,0.006463340936892383,0.001092624352968512,0.0003561862611108875,2.8280900015858417e-05,0.5438558012121835,0.7021513224816052,0.6278455188362593,0.44768353712015685,0.52,0.4,0.0011322618131016685,0.008503785683117382,0.013641515542291403,0.011358591747493402,0.03805799664436592,0.036014132462247536,0.0031766495306595212,0.014007146748252375,0.019936975319504745,0.026069818953030694,0.03581393406970136,0.03561701984881318,1.0,0.9872715404699739,0.9268929503916449,0.7078328981723238,0.4560052219321149,0.020953002610966057,0.5460835509138381,0.5483636363636364,0.5521830985915493,0.5575433419402435,0.5645576868021758,0.7601246105919003,0.00033604277495313605,0.0003890951999078354,0.00035616085826561326,0.0002456925381327812,4.1967865588924796e-05,0.0036736621552749685,0.0002946874658966516,0.00027527235521359364,0.00024154149951084546,0.00016767914086792104,0.00022241166468143364,0.0034157788556181145,03/01/24 07:17:31,0.9936101874226647,0.0008506557718325116,0.012017807557334574,0.959542646060911,0.0008439701816047515,0.011644669495589045,0.819471767444319,0.0032716570054265827,0.05140227302026315,,698192b5b8ca7500b9dfbda1d9017a31c504cf9428db5be5a00ae56115be00f1
8,8,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,2,13,0.3,25200,0,4,0,2,1e-08,20,1.0,0.16578326736170484,0.09034404688291557,0.05957265023559098,0.04185430595973662,0.019355713397023362,0.7515624649340669,0.9726286020404251,0.9955579244049968,0.999877750611247,1.0,1.0,0.009802352690400142,0.044454234096548625,0.06753135001449308,0.08839765344424964,0.10761448323394385,0.15021142131623128,0.07128329916053147,0.10685561349992986,0.12080867287326953,0.13511150115180545,0.14668937875070026,0.1751347887528561,1.0,0.2648552431809853,0.07517930998377048,0.025967226846761948,0.010051829747133659,0.0007329459190618292,0.622480498403225,0.7378928642024115,0.8655988857938719,0.9616935483870968,1.0,1.0,0.003389011020716787,0.009998805843181578,0.02456166564272315,0.04565836347434073,0.06484605153806083,0.09332030909653931,0.012558704038249371,0.028713551607003313,0.046516664167163164,0.06423746248265386,0.07548604981079711,0.09344099621285167,03/01/24 08:28:16,-0.0055511654136866095,0.0007152117655396577,0.010124855362920158,-0.00527775165648472,0.000713303867116585,0.010081257929463303,-0.60024201029344,0.00016677731341514028,0.00820420300146516,,7c3e5c67580354f3e16cdb67f8f57295ae08633791443ccc4840063ed9d0f1e6
9,9,multi_topic_steps_15_removal_1e+00parallel_run_7_0.csv,15,2,9,7.0,7200,0,4,3,1,1e-07,40,1.0,0.19549945268739405,0.10780069847013447,0.07021784571300387,0.049096572184052154,0.022682202858682214,0.749359604216527,0.9607817265742602,0.9929843255940858,0.9997728022941553,1.0,1.0,0.010342070393538575,0.04344927215815832,0.06652037596324678,0.08779688520481184,0.10711782072610229,0.14902016056115025,0.07236989726405887,0.10567551745396682,0.11994421694856783,0.13453827386436562,0.1461040996073379,0.17515851060498058,1.0,0.10192237939789626,0.05180752025148108,0.025994438399226213,0.010095514448071576,0.0,0.7298391971950188,0.9822064056939501,1.0,1.0,1.0,0.0,0.004821165264072155,0.026757627066279627,0.039122382242932796,0.05145295469681525,0.06815940865872959,0.0,0.022615270596897042,0.04601992111235242,0.05492671541669345,0.06695117920926294,0.07673557370021188,0.0,03/01/24 08:43:22,-0.005634820909895133,0.0008241226120351587,0.01105223854822284,-0.00773796856689093,0.0008228495370394814,0.010962275745308114,-0.01874918331229347,0.00011900980499472325,0.005250491265349592,,d6c4afcbbd23192792fc15664d1682b8ef1bb06e4cbaade2ff5c3fecd9384da7
