Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,model_hyper_params_batch_ratio,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
0,0,multi_topic_steps_3_removal_1e+00parallel_run_1,3,2,17,13.0,900,0,4,4,2,0.0001,15,0.05,1.0,0.030734313173434606,0.016006964378105115,0.011217767407338122,0.008125088148657934,0.0037342283934730528,0.7411004905343488,0.9832523585960212,0.9995584988962471,1.0,1.0,1.0,0.0029271016267361713,0.04522350554264391,0.07085515836784091,0.08943045950942571,0.10723390083808837,0.15122394403540365,0.04566925825444562,0.10952900158081572,0.12235020276349691,0.13618264292679913,0.14796137677608315,0.1785015906939653,1.0,0.9654294587851943,0.10656280230130849,0.006109668550481137,0.002596609133954483,0.0,0.5006873377119291,0.5102309882923742,0.7247969421882465,1.0,1.0,0.0,0.00037658000721430354,0.0004740407857091508,0.004635609375105687,0.04045058938862061,0.05516852636986804,0.0,0.0012331964066379817,0.0025786490623704223,0.025313214439192218,0.05339075642207538,0.06676903713564425,0.0,27/12/23 03:58:52,-0.0024900547723893498,0.0001373737038178412,0.0030287831282264045,-0.0032846847021001935,0.00013723717145296667,0.003017379691436465,-12.873982902274147,0.0002783199059799171,0.016077579785122482,,9671544a8af8636ac82562a7810659da721f27f02af164a7f815b8289996eb3f
1,1,multi_topic_steps_3_removal_1e+00parallel_run_1,3,2,9,0.3,7200,0,1,1,1,1e-07,25,0.05,1.0,0.032893575834478314,0.01708075899780332,0.012043369060238078,0.008740518218978328,0.003988412064268764,0.7321163353665175,0.9811147319272246,0.9973568281938325,0.9980952380952381,0.9983539094650207,1.0,0.0030295878454611137,0.044966500660407596,0.07097449533631969,0.08931367613156231,0.1070548871252942,0.15151024678423244,0.04566605087444003,0.10925335377871151,0.12215181981307935,0.13594968358899331,0.14764356464778824,0.17735085170006903,1.0,0.23384682379837787,0.015241413096728539,0.004953459256436775,0.002068477491698873,0.0,0.5061237820477927,0.6689944134078212,0.8964285714285715,1.0,1.0,0.0,0.00048291807022375247,0.0027303459517447203,0.02521644157531568,0.048667079486929686,0.06527129409917055,0.0,0.002463883919926808,0.017839374342536577,0.04810154882171353,0.06368447132481214,0.07628050670489601,0.0,27/12/23 08:52:12,-0.004578673845700143,0.00014730261069634273,0.003194043344865699,-0.007617534265242876,0.00014738602054661937,0.0031906810724747084,-3.4531846594085787,9.478266500260184e-05,0.00847555614410419,,68fbb7aa3131674ae7199c1f79581590be0f41b3922c58dafbf67ec58164b87f
2,2,multi_topic_steps_3_removal_1e+00parallel_run_1,3,2,9,7.0,900,1,4,3,3,1e-07,8,0.0,1.0,0.02802416063561356,0.015203677927527314,0.010704500385484008,0.0077667337269276965,0.0035365524821049515,0.7528288981035872,0.9849064942286774,0.9982339611607906,1.0,1.0,1.0,0.0029077288805079357,0.046337783964597236,0.07101314331613015,0.0893206055830467,0.10694069562925772,0.1513801339406041,0.04566701743496901,0.10972096832406289,0.12223284664015326,0.13593646393225167,0.14768734688331903,0.17788636164564645,1.0,0.5287440319594661,0.012082237162623015,0.00482315112540193,0.0018025918347461755,0.0,0.5024359349118191,0.6202893209250898,0.9959677419354839,1.0,1.0,0.0,0.00039745238064829046,0.00134482989428556,0.02860235455304196,0.045678168934696575,0.06604831257153267,0.0,0.001748096680749033,0.009307945161134326,0.04713016542993423,0.061367746415252514,0.07675029456719773,0.0,27/12/23 11:16:34,-0.002444749551412073,0.0001313380916526502,0.0029534675900528867,-0.0030862824817644795,0.00013140440585262075,0.0029475114874611625,-5.8706971790088645,0.0001326731820235443,0.010682062978066733,,53735879bfbaf7c5657b6317738882df19a73d208404190b7bce80e0c6f74d51
3,3,multi_topic_steps_3_removal_1e+00parallel_run_1,3,2,5,7.0,7200,0,4,3,3,1e-11,20,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,multi_topic_steps_3_removal_1e+00parallel_run_1,3,2,13,2.0,25200,0,4,1,3,1e-07,30,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,multi_topic_steps_3_removal_1e+00parallel_run_1,3,1,25,13.0,7200,1,4,5,2,1e-06,40,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,multi_topic_steps_3_removal_1e+00parallel_run_1,3,2,9,1.0,900,0,1,7,2,1e-05,40,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
