Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
10,10,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,17,5.0,180,1,4,4,2,1e-11,10,1.0,0.043417701538344435,0.025141261246297026,0.01806210141837784,0.012982644708317791,0.005983013557758208,0.7271512011208443,0.9869815773758269,0.9988439676756012,1.0,1.0,1.0,0.003958071773153484,0.04894537643546832,0.0721059257381106,0.0891628176563052,0.10743616538779177,0.15058615233264452,0.05535197117381667,0.1105347264843785,0.12216207771762184,0.13565813193469564,0.14723171543309496,0.1766781914688588,1.0,0.14746112969887817,0.02056681755559929,0.006297972839992128,0.0029029718559338714,0.0,0.6020468411729974,0.6586586586586587,0.8923444976076556,1.0,1.0,0.0,0.0014870607194181413,0.005291362950848771,0.02594343894765838,0.05211411757109615,0.06735884487740777,0.0,0.0059792606841964505,0.02353920931423198,0.05212187818570112,0.06966244406827575,0.0805260859032863,0.0,03/01/24 12:23:26,-0.005758842277498522,0.00022194493113557393,0.00428794742463624,-0.005948137932035547,0.00022234556016852098,0.004325560438547479,-1.1730369482106382,7.031313363561362e-05,0.005454734896806248,,b8313bad952e6c9a2cd4f471993179c3f031fa768a5155c0c8bfd0eec0ed66da
11,11,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,9,7.0,900,1,4,3,3,1e-10,8,1.0,0.04401331452029254,0.02502148760484213,0.017857556695060436,0.0128519621928856,0.005875785866587539,0.7334066929516746,0.985809227268944,0.997843228089301,1.0,1.0,1.0,0.0039168429274223406,0.048027500189938635,0.07156668810645377,0.08905204243119752,0.10712210529003796,0.15065955776721315,0.05540048230957536,0.10984539552364754,0.12165575381632429,0.13501360699975395,0.14633156617675086,0.17358920903866265,1.0,0.2210127320439304,0.040042764117018174,0.006511808727767519,0.0024783749635533094,0.0001943823500826125,0.5859169987365147,0.6068601583113457,0.7172330097087378,0.9925373134328358,1.0,1.0,0.00136675766620206,0.003467430778396873,0.013276164763453896,0.0500393055796548,0.06898980495774965,0.08577184765084025,0.004771581590721597,0.01468831746902361,0.039798116830439254,0.06977831730947437,0.08034618080016896,0.08571818861184936,03/01/24 13:27:14,-0.008534329688727027,0.00021992515361883217,0.004306231654544923,-0.012830601072786729,0.0002200658130140599,0.004302481950805004,-1.970959336703256,9.510299590389564e-05,0.006673743355248389,,9d01fc33bf0493b01687daf6567a09ff345020e15c853682ed47d7fb58f10d99
12,12,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,9,1.0,7200,0,2,4,3,1e-09,10,1.0,0.05243610582091829,0.026562578801039426,0.01831683709009323,0.013034999292614499,0.006004924341880782,0.7440947306471265,0.9793238247856483,0.9989387100019596,1.0,1.0,1.0,0.0039748779332993076,0.04438575068852728,0.06941071442576434,0.08859582567093456,0.10722623053543498,0.15041567295507519,0.05362957564026679,0.10763798576771633,0.12120184612049363,0.1350814752170687,0.14656846861044628,0.1748277547047763,1.0,0.04074001180869907,0.014760873843731549,0.006494784491241881,0.002656957291871679,0.0,0.6478547530013777,0.8900966183574879,0.99,1.0,1.0,0.0,0.0017726564197784655,0.017471126918121093,0.03604447703459756,0.051674269901576884,0.06979944560563246,0.0,0.00990901609676546,0.041970883371524555,0.05501029121435667,0.07060685229306743,0.08061505577777694,0.0,03/01/24 14:32:02,-0.0043675767733821315,0.00022179094155682332,0.004249209800274349,-0.006468091672251086,0.00022136261653834697,0.004214780057501038,-0.2795578758585082,4.140275847303273e-05,0.003364237029777278,,b100efe7b32daff67bee76138e367ab1c86fe85ffd8d17963791d6978c97fe9c
13,13,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,5,0.3,180,1,4,1,0,1e-08,10,1.0,0.037693230549372736,0.024547626984666088,0.017934316716699483,0.012952758446637689,0.005930092667295302,0.7166763366457065,0.9896264106539672,0.9987499298344092,1.0,1.0,1.0,0.0038855269974767794,0.05396936414555546,0.0731352987793082,0.0894804030176823,0.10749445070377006,0.15098996528097133,0.05965865680025639,0.11183566131256875,0.1224182154126637,0.13569970807754983,0.14711217552866862,0.17513072168017108,1.0,0.021354064160598308,0.012940366069671324,0.006347175752804566,0.0026077543790592405,0.0,0.7283507183625271,0.9930875576036866,1.0,1.0,1.0,0.0,0.0020558710299457754,0.029970462056761307,0.039866594947169355,0.0524390817562428,0.07038765440273272,0.0,0.0177609989886759,0.048214316797229054,0.05640896566942392,0.0705914775785684,0.08192408472374996,0.0,03/01/24 15:38:21,-0.012914617257037131,0.00022361656983421063,0.004436917239467626,-0.01450725897052565,0.00022354634307695224,0.004434728228932638,-0.030769370974045085,3.33526885442401e-05,0.0023229391959073754,,be61ef1c28436b9963836477990dbfb4f6c23566f1acf638a6be8bfa9dd9abe8
14,14,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,1,9,1.0,180,0,4,1,2,1e-07,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,9,3.0,25200,1,1,2,1,1e-11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,5,7.0,7200,0,4,3,3,1e-10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,13,5.0,25200,0,4,2,3,1e-09,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,2,5,7.0,25200,1,4,2,0,1e-08,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,multi_topic_steps_5_removal_1e+00parallel_run_7_3.csv,5,1,17,7.0,180,1,1,2,2,1e-07,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
