Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
10,10,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,5.0,180,1,4,4,2,1e-11,10,1.0,0.16854925660620104,0.08785676937237226,0.056196189422452136,0.039483849330078334,0.018246329214670915,0.7494024339627998,0.9690534044339415,0.995195139747322,0.9995351539802441,1.0,1.0,0.009290037915290887,0.04143614961133792,0.06565510260408577,0.08765294044368434,0.10677931633661167,0.14942337550712098,0.06799505007019589,0.10482970097339632,0.11975233828385337,0.13454587200034385,0.1462129678647769,0.1753760902860166,1.0,0.09480347416458118,0.04313263653761225,0.01948083811767015,0.008243780362137495,0.0,0.7213798518082339,0.9772256728778468,0.9988623435722411,1.0,1.0,0.0,0.004236801757514697,0.024746536849497024,0.0387158501071351,0.05255385529650641,0.06881858440432465,0.0,0.020224596574815852,0.045197468948711066,0.05553078189673145,0.06926472648532965,0.08033575206051574,0.0,03/01/24 11:03:34,-0.003964084227424403,0.0006684782564495561,0.009612297685525076,-0.004364704286228438,0.0006689692753644924,0.00964054377381875,-0.04000928302355611,0.00010214000457065415,0.004925774221816172,,a6d0333d93a14f4fe83548616d448c6654e6521f6db6569a3f5908777b27b3f0
11,11,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,7.0,900,1,4,3,3,1e-10,8,1.0,0.17249129050321585,0.08869286576178773,0.0560669934625768,0.03889979248214377,0.018099851842388322,0.7563205374941292,0.9677351007024398,0.9938638808246629,0.9994331266940246,1.0,1.0,0.009232434600118657,0.040810295833215826,0.06483163495193468,0.08712655654427158,0.10685328982051519,0.14896244359750077,0.06712308667818512,0.10402368705929022,0.11931720465222259,0.13428419424320745,0.14593798075514708,0.1745907966637031,1.0,0.08868857225937772,0.041484927789085975,0.020694000193854804,0.008044974314238635,0.0,0.7519143161771833,0.9918032786885246,1.0,1.0,1.0,0.0,0.004471478831292676,0.026162849156106196,0.03955899830007282,0.05225866993442334,0.06931610645825523,0.0,0.02160126530780151,0.0463835801622667,0.05590942711824736,0.06911859941059907,0.0810580609562297,0.0,03/01/24 12:10:49,-0.0023932305393585818,0.0006591043051134936,0.009454376664546526,-0.0030304475979633814,0.0006592848258116516,0.0094648564079132,-0.0014856314091689082,9.729047320273837e-05,0.004531710528309651,,f140487aea6a9d57a7eff60fdd9047bc05dccbf738231421a07061a2dcbfe6fa
12,12,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,1.0,7200,0,2,4,3,1e-09,10,1.0,0.1726713768422986,0.08974427403769997,0.057032568030718045,0.03960306716887298,0.01824609733656051,0.7520034636903115,0.9678000979109811,0.9933449262005146,1.0,1.0,1.0,0.009320275503429613,0.0416315237820018,0.06500188298204736,0.08703225369259636,0.10667660487561122,0.14913568355394866,0.06777979521591813,0.10413924937241656,0.11934009295484127,0.1343208374678645,0.14599801655386013,0.17456986959498186,1.0,0.08729574562049168,0.041660532901516265,0.02100201187496933,0.008292850483340693,0.0,0.7470435251975073,0.9926925238898258,1.0,1.0,1.0,0.0,0.004493867231131766,0.026553041186481025,0.03966849470983024,0.0522527651253676,0.06881819101606446,0.0,0.021967422214059756,0.04670758171790902,0.05596062674867131,0.0691390839350616,0.08108476062857667,0.0,03/01/24 13:31:14,-0.00383271195818522,0.0006686964417796472,0.009611703645184173,-0.0041781388541803025,0.0006672268596683024,0.009553194748045914,-0.0031706835765659136,9.852206117600193e-05,0.004587553402496826,,d0685ccdc0da4034950fd0bf014fa3a37db536ec5d7f8883b7880013bc153272
13,13,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,0.3,180,1,4,1,0,1e-08,10,1.0,0.1589840415783597,0.08553984134036748,0.055710421558562394,0.03922255020556949,0.018201620587400043,0.7401799614249347,0.9705639704077178,0.9957599881873611,0.9995249406175771,1.0,1.0,0.00912487154175436,0.04345234386577751,0.0667326856328537,0.08805955353716362,0.1071193282603359,0.14923608000601052,0.06954899439680629,0.10611469226712893,0.12038074742677422,0.13475254769770645,0.1462939173483065,0.1745938817234595,1.0,0.08425339810589332,0.04156239265910987,0.020560380784140537,0.008047499877324697,0.0,0.7282987388978851,0.9918462434478742,1.0,1.0,1.0,0.0,0.004294991042139355,0.026937265095910264,0.03962607043577594,0.05235212267652063,0.06920522902378061,0.0,0.022527295511708813,0.04673486478535533,0.05563824413327575,0.06880586014626316,0.08115821758402064,0.0,03/01/24 14:36:54,-0.008153014100697265,0.0006713463259695227,0.009772030715019964,-0.008743125737614354,0.0006711074413406576,0.009757019445544263,-0.01839980978842415,0.00010001772380736233,0.004736375510766873,,6b8083d34b8e14f1ec41a6f53e12c3692a4a4ac2f03821ff2c8d52fbd6b589cc
14,14,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,1,1,1.0,180,0,4,1,2,1e-07,40,1.0,0.04029550386580949,0.005286591887878664,0.0009692044433319219,0.00031858251720575444,1.8945139384760995e-05,0.5393497682315178,0.7298898307062167,0.703315819227692,0.4759655377302436,0.5428571428571429,0.4,0.0009190904921080236,0.01039662982487199,0.017518637522124424,0.013469961294958355,0.040190677695916624,0.035576039210969766,0.0035688261274185646,0.016225564937321413,0.022832124180041873,0.029412540167781377,0.03827328275809995,0.035576039210969766,1.0,0.999934725848564,0.9996083550913838,0.9984986945169713,0.8231070496083551,0.0,0.5460182767624021,0.5460539199686664,0.5461016063732532,0.5465123880499444,0.5516256938937352,0.0,0.0003339220012635718,0.0003350042552268413,0.0003368316938215761,0.0003389490519856782,0.0003447023441411898,0.0,0.00030860822030848173,0.0003036672573164781,0.00029618196814288586,0.00027338896277216137,0.00015380220502990533,0.0,03/01/24 16:33:02,0.9936816734248829,0.0008428397988742359,0.011460175480105677,0.9596558843490186,0.0008400578288679225,0.011469325608631033,0.771172570027856,0.004146968336773685,0.062334091055899155,,58463579523600e5e9186ca66703bd2aed7dd081ce8c7593c467ff8b839f913b
15,15,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,3.0,25200,1,1,2,1,1e-11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,7.0,7200,0,4,3,3,1e-10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,5.0,25200,0,4,2,3,1e-09,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,2,1,7.0,25200,1,4,2,0,1e-08,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,no_topics_steps_15_removal_1e+00parallel_run_7_1.csv,15,1,1,7.0,180,1,1,2,2,1e-07,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
