Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
10,10,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,5.0,180,1,4,4,2,1e-11,10,1.0,0.0449299329671418,0.025260046258774684,0.018189666582256285,0.012982859532411531,0.005960431412275655,0.7410178224414781,0.9861842779814196,1.0,1.0,1.0,1.0,0.003935036028263622,0.049461508876541924,0.07195233327470821,0.08880840325379505,0.10743788131045506,0.150809018921443,0.05660787893162581,0.1101194223851569,0.12207737119843043,0.1356243472093392,0.14725163626090293,0.17626355318922618,1.0,0.02617594961621728,0.013481598110608149,0.0063963786656170045,0.0026077543790592405,0.0,0.7421275339500099,0.9906015037593985,1.0,1.0,1.0,0.0,0.002132735722095316,0.02662987242562618,0.039058637586442936,0.05240624384169518,0.07033187839653875,0.0,0.013789907131996753,0.04668605756439835,0.05586593384894094,0.07047415108867085,0.08196147327594108,0.0,03/01/24 13:04:28,-0.0073290588879858735,0.00022232769717206287,0.004282819439230649,-0.006801984004730688,0.00022234645619804535,0.004295976577180874,-0.014439048012762079,3.2824286953261665e-05,0.0022586535624582378,,6bc530f3bedd98f2bc48a9635ce09460775e5107234b6eee45b6d65707115af8
11,11,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,7.0,900,1,4,3,3,1e-10,8,1.0,0.04154976799505125,0.024837781923118064,0.017880179115908383,0.012807442979992392,0.005860979206694312,0.738496928362733,0.987693220180921,0.9978377201405904,1.0,1.0,1.0,0.0038995094856728745,0.04971558950129718,0.07202670377729448,0.08888798414022128,0.10724610430271726,0.15067921355586117,0.056915334627337374,0.11056410550083413,0.12180817183053252,0.1352269127286827,0.14666962902175457,0.17475497811962495,1.0,0.023909029060161336,0.013169404218096996,0.006317426377684906,0.002624161726115269,9.719117504130625e-05,0.7468655846049179,0.9898373983739838,1.0,1.0,1.0,1.0,0.0021183751596127107,0.027887039723616537,0.03944798379798797,0.05264038092199789,0.07024038467685038,0.09934610344733541,0.014856000905969117,0.047415289829417104,0.05626271208767324,0.07076720075659432,0.08208204911566494,0.09884174299915552,03/01/24 14:12:29,-0.006028230036132687,0.00021924042880388438,0.004237926758199502,-0.010275298437678205,0.0002202947235817831,0.004285790756821436,-0.009212996476053892,3.2305786984120866e-05,0.0022171769509745517,,4fc3b348681ee0312d5c5f0b3ad48efaa8862627f0f820f59c40168a9d1c29d4
12,12,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,1.0,7200,0,2,4,3,1e-09,10,1.0,0.04822562507623919,0.026022157209711703,0.01812167960430853,0.013012569121388465,0.005974861827112735,0.7402773614741752,0.9845859287898197,0.9987265155609244,1.0,1.0,1.0,0.003964137766632913,0.046812470558165356,0.07034263545132738,0.0890130084724486,0.10723152846743159,0.15059483024455714,0.055282994905097936,0.10900013607886945,0.12170946119605086,0.135368246451467,0.1470005506938597,0.1767134519799965,1.0,0.023765006888407793,0.013481598110608149,0.0063963786656170045,0.002656957291871679,0.0,0.7499015941743751,0.9917184265010351,1.0,1.0,1.0,0.0,0.002122375156104435,0.028313365141485792,0.039127544656962054,0.05242543602091959,0.06994111282369221,0.0,0.0162845888059548,0.04737762063369833,0.055987964215066896,0.07046516181655685,0.08185602040171108,0.0,03/01/24 15:33:21,-0.005794005764463872,0.0002220340358932874,0.004267330438590826,-0.004420777840654111,0.00022174759620477883,0.004251587687060647,-0.004549159088665267,3.25042790113194e-05,0.00218715258643752,,3171ad1da185d6f43b3c9a4b5affefc8f58b5f522609dabd40e32a64f638b75e
13,13,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,0.3,180,1,4,1,0,1e-08,10,1.0,0.03743956916247826,0.024533014654479386,0.017919539968263558,0.012990513473894464,0.005922515421391179,0.7059000049921444,0.9909715029920612,0.9996153846153846,1.0,1.0,1.0,0.0038065814354226206,0.05419923909992478,0.07323779961779481,0.08952459233519174,0.10730546605255538,0.1511256637578577,0.05945742515153786,0.11189176333688064,0.1223914435592626,0.13571847515397426,0.1471870722225262,0.1758182328644009,1.0,0.021206455422160993,0.012940366069671324,0.006347175752804566,0.0027061602046841173,0.0,0.7195433969691005,0.9930394431554525,1.0,1.0,1.0,0.0,0.0020229988307233567,0.030096745377827003,0.03989489175149671,0.0524390817562428,0.06960273173987155,0.0,0.01760362293835977,0.0483324316507666,0.05649966863104996,0.0706243179951764,0.08193352917421072,0.0,03/01/24 16:34:48,-0.013281604326813624,0.00022371123085716243,0.004449971663142456,-0.015194943341678835,0.00022353680461303997,0.004455563648344795,-0.030490605025096373,3.334366849171056e-05,0.002331445583426431,,b6baa02bb141d76cdca72024cd81f925402503f840432878adfe2e03615e605b
14,14,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,1,1,1.0,180,0,4,1,2,1e-07,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,3.0,25200,1,1,2,1,1e-11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,7.0,7200,0,4,3,3,1e-10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,5.0,25200,0,4,2,3,1e-09,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,2,1,7.0,25200,1,4,2,0,1e-08,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,no_sentiment_steps_5_removal_1e+00parallel_run_7_5.csv,5,1,1,7.0,180,1,1,2,2,1e-07,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
